,X,Y,Z,pol
1866,541580.562744,6419099.830078,1750.0,8.0
1867,541580.562744,6419099.830078,1950.0,8.0
1868,999.0,999.0,999.0,8.0
1869,541536.854309,6419023.541016,1750.0,8.0
1870,541536.854309,6419023.541016,1950.0,8.0
1871,999.0,999.0,999.0,8.0
1872,541493.145905,6418947.251465,1750.0,8.0
1873,541493.145905,6418947.251465,1950.0,8.0
1874,999.0,999.0,999.0,8.0
1875,541449.4375,6418870.961914,1750.0,8.0
1876,541449.4375,6418870.961914,1950.0,8.0
1877,999.0,999.0,999.0,8.0
1878,548760.960938,6424930.705078,1750.0,9.0
1879,548760.960938,6424930.705078,1950.0,9.0
1880,999.0,999.0,999.0,9.0
1881,548699.549316,6424854.306915,1750.0,9.0
1882,548699.549316,6424854.306915,1950.0,9.0
1883,999.0,999.0,999.0,9.0
1884,548638.137695,6424777.908768,1750.0,9.0
1885,548638.137695,6424777.908768,1950.0,9.0
1886,999.0,999.0,999.0,9.0
1887,548576.725586,6424701.51059,1750.0,9.0
1888,548576.725586,6424701.51059,1950.0,9.0
1889,999.0,999.0,999.0,9.0
1890,548515.313477,6424625.112434,1750.0,9.0
1891,548515.313477,6424625.112434,1950.0,9.0
1892,999.0,999.0,999.0,9.0
1893,548453.901855,6424548.714272,1750.0,9.0
1894,548453.901855,6424548.714272,1950.0,9.0
1895,999.0,999.0,999.0,9.0
1896,548392.490234,6424472.316116,1750.0,9.0
1897,548392.490234,6424472.316116,1950.0,9.0
1898,999.0,999.0,999.0,9.0
1899,548331.078125,6424395.917969,1750.0,9.0
1900,548331.078125,6424395.917969,1950.0,9.0
1901,999.0,999.0,999.0,9.0
1902,548287.069336,6424317.808197,1750.0,9.0
1903,548287.069336,6424317.808197,1950.0,9.0
1904,999.0,999.0,999.0,9.0
1905,548243.05957,6424239.698425,1750.0,9.0
1906,548243.05957,6424239.698425,1950.0,9.0
1907,999.0,999.0,999.0,9.0
1908,548199.050293,6424161.588654,1750.0,9.0
1909,548199.050293,6424161.588654,1950.0,9.0
1910,999.0,999.0,999.0,9.0
1911,548155.041016,6424083.478943,1750.0,9.0
1912,548155.041016,6424083.478943,1950.0,9.0
1913,999.0,999.0,999.0,9.0
1914,548111.03125,6424005.369141,1750.0,9.0
1915,548111.03125,6424005.369141,1950.0,9.0
1916,999.0,999.0,999.0,9.0
1917,548077.12207,6423946.376343,1750.0,9.0
1918,548077.12207,6423946.376343,1950.0,9.0
1919,999.0,999.0,999.0,9.0
1920,548043.213867,6423887.383484,1750.0,9.0
1921,548043.213867,6423887.383484,1950.0,9.0
1922,999.0,999.0,999.0,9.0
1923,548009.304688,6423828.390625,1750.0,9.0
1924,548009.304688,6423828.390625,1950.0,9.0
1925,999.0,999.0,999.0,9.0
1926,547980.401855,6423744.75531,1750.0,9.0
1927,547980.401855,6423744.75531,1950.0,9.0
1928,999.0,999.0,999.0,9.0
1929,547951.499023,6423661.119873,1750.0,9.0
1930,547951.499023,6423661.119873,1950.0,9.0
1931,999.0,999.0,999.0,9.0
1932,547922.595703,6423577.48468,1750.0,9.0
1933,547922.595703,6423577.48468,1950.0,9.0
1934,999.0,999.0,999.0,9.0
1935,547893.693359,6423493.849365,1750.0,9.0
1936,547893.693359,6423493.849365,1950.0,9.0
1937,999.0,999.0,999.0,9.0
1938,547864.790039,6423410.213989,1750.0,9.0
1939,547864.790039,6423410.213989,1950.0,9.0
1940,999.0,999.0,999.0,9.0
1941,547835.887207,6423326.578735,1750.0,9.0
1942,547835.887207,6423326.578735,1950.0,9.0
1943,999.0,999.0,999.0,9.0
1944,547806.984375,6423242.943359,1750.0,9.0
1945,547806.984375,6423242.943359,1950.0,9.0
1946,999.0,999.0,999.0,9.0
1947,547770.472168,6423161.100586,1750.0,9.0
1948,547770.472168,6423161.100586,1950.0,9.0
1949,999.0,999.0,999.0,9.0
1950,547733.959961,6423079.257813,1750.0,9.0
1951,547733.959961,6423079.257813,1950.0,9.0
1952,999.0,999.0,999.0,9.0
1953,547697.447754,6422997.415039,1750.0,9.0
1954,547697.447754,6422997.415039,1950.0,9.0
1955,999.0,999.0,999.0,9.0
1956,547660.935547,6422915.572266,1750.0,9.0
1957,547660.935547,6422915.572266,1950.0,9.0
1958,999.0,999.0,999.0,9.0
1959,547624.42334,6422833.729492,1750.0,9.0
1960,547624.42334,6422833.729492,1950.0,9.0
1961,999.0,999.0,999.0,9.0
1962,547587.911133,6422751.886719,1750.0,9.0
1963,547587.911133,6422751.886719,1950.0,9.0
1964,999.0,999.0,999.0,9.0
1965,547551.398926,6422670.043945,1750.0,9.0
1966,547551.398926,6422670.043945,1950.0,9.0
1967,999.0,999.0,999.0,9.0
1968,547514.886719,6422588.201172,1750.0,9.0
1969,547514.886719,6422588.201172,1950.0,9.0
1970,999.0,999.0,999.0,9.0
1971,547467.083008,6422516.152588,1750.0,9.0
1972,547467.083008,6422516.152588,1950.0,9.0
1973,999.0,999.0,999.0,9.0
1974,547419.280273,6422444.104004,1750.0,9.0
1975,547419.280273,6422444.104004,1950.0,9.0
1976,999.0,999.0,999.0,9.0
1977,547371.475586,6422372.055664,1750.0,9.0
1978,547371.475586,6422372.055664,1950.0,9.0
1979,999.0,999.0,999.0,9.0
1980,547323.672363,6422300.006836,1750.0,9.0
1981,547323.672363,6422300.006836,1950.0,9.0
1982,999.0,999.0,999.0,9.0
1983,547275.869141,6422227.958496,1750.0,9.0
1984,547275.869141,6422227.958496,1950.0,9.0
1985,999.0,999.0,999.0,9.0
1986,547228.06543,6422155.909668,1750.0,9.0
1987,547228.06543,6422155.909668,1950.0,9.0
1988,999.0,999.0,999.0,9.0
1989,547180.261719,6422083.861328,1750.0,9.0
1990,547180.261719,6422083.861328,1950.0,9.0
1991,999.0,999.0,999.0,9.0
1992,547149.412109,6421992.612793,1750.0,9.0
1993,547149.412109,6421992.612793,1950.0,9.0
1994,999.0,999.0,999.0,9.0
1995,547118.561035,6421901.364258,1750.0,9.0
1996,547118.561035,6421901.364258,1950.0,9.0
1997,999.0,999.0,999.0,9.0
1998,547087.710938,6421810.115723,1750.0,9.0
1999,547087.710938,6421810.115723,1950.0,9.0
2000,999.0,999.0,999.0,9.0
2001,547056.86084,6421718.867188,1750.0,9.0
2002,547056.86084,6421718.867188,1950.0,9.0
2003,999.0,999.0,999.0,9.0
2004,547026.010742,6421627.618652,1750.0,9.0
2005,547026.010742,6421627.618652,1950.0,9.0
2006,999.0,999.0,999.0,9.0
2007,546995.160645,6421536.370117,1750.0,9.0
2008,546995.160645,6421536.370117,1950.0,9.0
2009,999.0,999.0,999.0,9.0
2010,546964.310547,6421445.121582,1750.0,9.0
2011,546964.310547,6421445.121582,1950.0,9.0
2012,999.0,999.0,999.0,9.0
2013,546933.459961,6421353.873047,1750.0,9.0
2014,546933.459961,6421353.873047,1950.0,9.0
2015,999.0,999.0,999.0,9.0
2016,546902.610352,6421262.624512,1750.0,9.0
2017,546902.610352,6421262.624512,1950.0,9.0
2018,999.0,999.0,999.0,9.0
2019,546871.760254,6421171.375977,1750.0,9.0
2020,546871.760254,6421171.375977,1950.0,9.0
2021,999.0,999.0,999.0,9.0
2022,546840.909668,6421080.127441,1750.0,9.0
2023,546840.909668,6421080.127441,1950.0,9.0
2024,999.0,999.0,999.0,9.0
2025,546810.05957,6420988.878906,1750.0,9.0
2026,546810.05957,6420988.878906,1950.0,9.0
2027,999.0,999.0,999.0,9.0
2028,546771.352539,6420898.041504,1750.0,9.0
2029,546771.352539,6420898.041504,1950.0,9.0
2030,999.0,999.0,999.0,9.0
2031,546732.644531,6420807.204102,1750.0,9.0
2032,546732.644531,6420807.204102,1950.0,9.0
2033,999.0,999.0,999.0,9.0
2034,546693.937012,6420716.367188,1750.0,9.0
2035,546693.937012,6420716.367188,1950.0,9.0
2036,999.0,999.0,999.0,9.0
2037,546655.229492,6420625.529541,1750.0,9.0
2038,546655.229492,6420625.529541,1950.0,9.0
2039,999.0,999.0,999.0,9.0
2040,546616.522461,6420534.692383,1750.0,9.0
2041,546616.522461,6420534.692383,1950.0,9.0
2042,999.0,999.0,999.0,9.0
2043,546577.814453,6420443.85498,1750.0,9.0
2044,546577.814453,6420443.85498,1950.0,9.0
2045,999.0,999.0,999.0,9.0
2046,546539.107422,6420353.017578,1750.0,9.0
2047,546539.107422,6420353.017578,1950.0,9.0
2048,999.0,999.0,999.0,9.0
2049,546526.071777,6420255.755859,1750.0,9.0
2050,546526.071777,6420255.755859,1950.0,9.0
2051,999.0,999.0,999.0,9.0
2052,546513.036133,6420158.493652,1750.0,9.0
2053,546513.036133,6420158.493652,1950.0,9.0
2054,999.0,999.0,999.0,9.0
2055,546500.000488,6420061.231445,1750.0,9.0
2056,546500.000488,6420061.231445,1950.0,9.0
2057,999.0,999.0,999.0,9.0
2058,546486.964844,6419963.969727,1750.0,9.0
2059,546486.964844,6419963.969727,1950.0,9.0
2060,999.0,999.0,999.0,9.0
2061,546446.350586,6419874.916504,1750.0,9.0
2062,546446.350586,6419874.916504,1950.0,9.0
2063,999.0,999.0,999.0,9.0
2064,546405.736328,6419785.863281,1750.0,9.0
2065,546405.736328,6419785.863281,1950.0,9.0
2066,999.0,999.0,999.0,9.0
2067,546365.121582,6419696.810059,1750.0,9.0
2068,546365.121582,6419696.810059,1950.0,9.0
2069,999.0,999.0,999.0,9.0
2070,546324.507324,6419607.756348,1750.0,9.0
2071,546324.507324,6419607.756348,1950.0,9.0
2072,999.0,999.0,999.0,9.0
2073,546283.892578,6419518.703125,1750.0,9.0
2074,546283.892578,6419518.703125,1950.0,9.0
2075,999.0,999.0,999.0,9.0
2076,546243.27832,6419429.649902,1750.0,9.0
2077,546243.27832,6419429.649902,1950.0,9.0
2078,999.0,999.0,999.0,9.0
2079,546202.664063,6419340.59668,1750.0,9.0
2080,546202.664063,6419340.59668,1950.0,9.0
2081,999.0,999.0,999.0,9.0
2082,546200.904297,6419257.970703,1750.0,9.0
2083,546200.904297,6419257.970703,1950.0,9.0
2084,999.0,999.0,999.0,9.0
2085,546199.144531,6419175.344727,1750.0,9.0
2086,546199.144531,6419175.344727,1950.0,9.0
2087,999.0,999.0,999.0,9.0
2088,546188.661133,6419089.952148,1750.0,9.0
2089,546188.661133,6419089.952148,1950.0,9.0
2090,999.0,999.0,999.0,9.0
2091,546178.178711,6419004.55957,1750.0,9.0
2092,546178.178711,6419004.55957,1950.0,9.0
2093,999.0,999.0,999.0,9.0
2094,546167.695801,6418919.166992,1750.0,9.0
2095,546167.695801,6418919.166992,1950.0,9.0
2096,999.0,999.0,999.0,9.0
2097,546157.212891,6418833.774414,1750.0,9.0
2098,546157.212891,6418833.774414,1950.0,9.0
2099,999.0,999.0,999.0,9.0
2100,546146.729492,6418748.381836,1750.0,9.0
2101,546146.729492,6418748.381836,1950.0,9.0
2102,999.0,999.0,999.0,9.0
2103,546136.24707,6418662.989258,1750.0,9.0
2104,546136.24707,6418662.989258,1950.0,9.0
2105,999.0,999.0,999.0,9.0
2106,546119.966797,6418574.369629,1750.0,9.0
2107,546119.966797,6418574.369629,1950.0,9.0
2108,999.0,999.0,999.0,9.0
2109,546103.686035,6418485.75,1750.0,9.0
2110,546103.686035,6418485.75,1950.0,9.0
2111,999.0,999.0,999.0,9.0
2112,546087.405273,6418397.129883,1750.0,9.0
2113,546087.405273,6418397.129883,1950.0,9.0
2114,999.0,999.0,999.0,9.0
2115,546071.125,6418308.510254,1750.0,9.0
2116,546071.125,6418308.510254,1950.0,9.0
2117,999.0,999.0,999.0,9.0
2118,546054.844238,6418219.890625,1750.0,9.0
2119,546054.844238,6418219.890625,1950.0,9.0
2120,999.0,999.0,999.0,9.0
2121,546038.563477,6418131.270508,1750.0,9.0
2122,546038.563477,6418131.270508,1950.0,9.0
2123,999.0,999.0,999.0,9.0
2124,546022.282715,6418042.650879,1750.0,9.0
2125,546022.282715,6418042.650879,1950.0,9.0
2126,999.0,999.0,999.0,9.0
2127,546006.002441,6417954.03125,1750.0,9.0
2128,546006.002441,6417954.03125,1950.0,9.0
2129,999.0,999.0,999.0,9.0
2130,545985.458496,6417858.229004,1750.0,9.0
2131,545985.458496,6417858.229004,1950.0,9.0
2132,999.0,999.0,999.0,9.0
2133,545964.915039,6417762.425781,1750.0,9.0
2134,545964.915039,6417762.425781,1950.0,9.0
2135,999.0,999.0,999.0,9.0
2136,545944.371094,6417666.623047,1750.0,9.0
2137,545944.371094,6417666.623047,1950.0,9.0
2138,999.0,999.0,999.0,9.0
2139,545923.827148,6417570.820801,1750.0,9.0
2140,545923.827148,6417570.820801,1950.0,9.0
2141,999.0,999.0,999.0,9.0
2142,545903.283203,6417475.018555,1750.0,9.0
2143,545903.283203,6417475.018555,1950.0,9.0
2144,999.0,999.0,999.0,9.0
2145,545882.740234,6417379.21582,1750.0,9.0
2146,545882.740234,6417379.21582,1950.0,9.0
2147,999.0,999.0,999.0,9.0
2148,545862.196289,6417283.413086,1750.0,9.0
2149,545862.196289,6417283.413086,1950.0,9.0
2150,999.0,999.0,999.0,9.0
2151,545841.652344,6417187.61084,1750.0,9.0
2152,545841.652344,6417187.61084,1950.0,9.0
2153,999.0,999.0,999.0,9.0
2154,545821.108398,6417091.808105,1750.0,9.0
2155,545821.108398,6417091.808105,1950.0,9.0
2156,999.0,999.0,999.0,9.0
2157,545800.564941,6416996.005859,1750.0,9.0
2158,545800.564941,6416996.005859,1950.0,9.0
2159,999.0,999.0,999.0,9.0
2160,545780.020996,6416900.203125,1750.0,9.0
2161,545780.020996,6416900.203125,1950.0,9.0
2162,999.0,999.0,999.0,9.0
2163,545751.123047,6416815.063477,1750.0,9.0
2164,545751.123047,6416815.063477,1950.0,9.0
2165,999.0,999.0,999.0,9.0
2166,545722.225098,6416729.924316,1750.0,9.0
2167,545722.225098,6416729.924316,1950.0,9.0
2168,999.0,999.0,999.0,9.0
2169,545693.327148,6416644.785156,1750.0,9.0
2170,545693.327148,6416644.785156,1950.0,9.0
2171,999.0,999.0,999.0,9.0
2172,545664.429688,6416559.645508,1750.0,9.0
2173,545664.429688,6416559.645508,1950.0,9.0
2174,999.0,999.0,999.0,9.0
2175,545635.531738,6416474.506348,1750.0,9.0
2176,545635.531738,6416474.506348,1950.0,9.0
2177,999.0,999.0,999.0,9.0
2178,545606.633789,6416389.367188,1750.0,9.0
2179,545606.633789,6416389.367188,1950.0,9.0
2180,999.0,999.0,999.0,9.0
2181,545577.73584,6416304.227539,1750.0,9.0
2182,545577.73584,6416304.227539,1950.0,9.0
2183,999.0,999.0,999.0,9.0
2184,545571.331055,6416208.751953,1750.0,9.0
2185,545571.331055,6416208.751953,1950.0,9.0
2186,999.0,999.0,999.0,9.0
2187,545564.92627,6416113.275391,1750.0,9.0
2188,545564.92627,6416113.275391,1950.0,9.0
2189,999.0,999.0,999.0,9.0
2190,545558.521484,6416017.800781,1750.0,9.0
2191,545558.521484,6416017.800781,1950.0,9.0
2192,999.0,999.0,999.0,9.0
2193,545552.117188,6415922.324219,1750.0,9.0
2194,545552.117188,6415922.324219,1950.0,9.0
2195,999.0,999.0,999.0,9.0
2196,545545.711914,6415826.848633,1750.0,9.0
2197,545545.711914,6415826.848633,1950.0,9.0
2198,999.0,999.0,999.0,9.0
2199,545539.307617,6415731.373047,1750.0,9.0
2200,545539.307617,6415731.373047,1950.0,9.0
2201,999.0,999.0,999.0,9.0
2202,545532.902344,6415635.896484,1750.0,9.0
2203,545532.902344,6415635.896484,1950.0,9.0
2204,999.0,999.0,999.0,9.0
2205,545526.498047,6415540.420898,1750.0,9.0
2206,545526.498047,6415540.420898,1950.0,9.0
2207,999.0,999.0,999.0,9.0
2208,545520.093262,6415444.946289,1750.0,9.0
2209,545520.093262,6415444.946289,1950.0,9.0
2210,999.0,999.0,999.0,9.0
2211,545513.688477,6415349.469727,1750.0,9.0
2212,545513.688477,6415349.469727,1950.0,9.0
2213,999.0,999.0,999.0,9.0
2214,548736.332031,6421318.844727,1750.0,10.0
2215,548736.332031,6421318.844727,1950.0,10.0
2216,999.0,999.0,999.0,10.0
2217,548664.458008,6421270.48999,1750.0,10.0
2218,548664.458008,6421270.48999,1950.0,10.0
2219,999.0,999.0,999.0,10.0
2220,548592.584961,6421222.135742,1750.0,10.0
2221,548592.584961,6421222.135742,1950.0,10.0
2222,999.0,999.0,999.0,10.0
2223,548520.710938,6421173.78125,1750.0,10.0
2224,548520.710938,6421173.78125,1950.0,10.0
2225,999.0,999.0,999.0,10.0
2226,548448.836914,6421125.426758,1750.0,10.0
2227,548448.836914,6421125.426758,1950.0,10.0
2228,999.0,999.0,999.0,10.0
2229,548376.962891,6421077.072266,1750.0,10.0
2230,548376.962891,6421077.072266,1950.0,10.0
2231,999.0,999.0,999.0,10.0
2232,548305.089844,6421028.717773,1750.0,10.0
2233,548305.089844,6421028.717773,1950.0,10.0
2234,999.0,999.0,999.0,10.0
2235,548233.21582,6420980.363281,1750.0,10.0
2236,548233.21582,6420980.363281,1950.0,10.0
2237,999.0,999.0,999.0,10.0
2238,548167.458008,6420921.868164,1750.0,10.0
2239,548167.458008,6420921.868164,1950.0,10.0
2240,999.0,999.0,999.0,10.0
2241,548101.700684,6420863.373047,1750.0,10.0
2242,548101.700684,6420863.373047,1950.0,10.0
2243,999.0,999.0,999.0,10.0
2244,548035.942871,6420804.87793,1750.0,10.0
2245,548035.942871,6420804.87793,1950.0,10.0
2246,999.0,999.0,999.0,10.0
2247,547977.27002,6420769.463379,1750.0,10.0
2248,547977.27002,6420769.463379,1950.0,10.0
2249,999.0,999.0,999.0,10.0
2250,547918.597656,6420734.04834,1750.0,10.0
2251,547918.597656,6420734.04834,1950.0,10.0
2252,999.0,999.0,999.0,10.0
2253,547859.924805,6420698.633789,1750.0,10.0
2254,547859.924805,6420698.633789,1950.0,10.0
2255,999.0,999.0,999.0,10.0
2256,547800.991211,6420639.809326,1750.0,10.0
2257,547800.991211,6420639.809326,1950.0,10.0
2258,999.0,999.0,999.0,10.0
2259,547742.058594,6420580.984619,1750.0,10.0
2260,547742.058594,6420580.984619,1950.0,10.0
2261,999.0,999.0,999.0,10.0
2262,547683.125977,6420522.160156,1750.0,10.0
2263,547683.125977,6420522.160156,1950.0,10.0
2264,999.0,999.0,999.0,10.0
2265,547611.698242,6420471.299316,1750.0,10.0
2266,547611.698242,6420471.299316,1950.0,10.0
2267,999.0,999.0,999.0,10.0
2268,547540.270508,6420420.438477,1750.0,10.0
2269,547540.270508,6420420.438477,1950.0,10.0
2270,999.0,999.0,999.0,10.0
2271,547468.843262,6420369.577148,1750.0,10.0
2272,547468.843262,6420369.577148,1950.0,10.0
2273,999.0,999.0,999.0,10.0
2274,547397.415527,6420318.716309,1750.0,10.0
2275,547397.415527,6420318.716309,1950.0,10.0
2276,999.0,999.0,999.0,10.0
2277,547325.988281,6420267.85498,1750.0,10.0
2278,547325.988281,6420267.85498,1950.0,10.0
2279,999.0,999.0,999.0,10.0
2280,547254.560547,6420216.994141,1750.0,10.0
2281,547254.560547,6420216.994141,1950.0,10.0
2282,999.0,999.0,999.0,10.0
2283,547193.15918,6420154.747559,1750.0,10.0
2284,547193.15918,6420154.747559,1950.0,10.0
2285,999.0,999.0,999.0,10.0
2286,547131.758789,6420092.500977,1750.0,10.0
2287,547131.758789,6420092.500977,1950.0,10.0
2288,999.0,999.0,999.0,10.0
2289,547070.356445,6420030.254883,1750.0,10.0
2290,547070.356445,6420030.254883,1950.0,10.0
2291,999.0,999.0,999.0,10.0
2292,547008.955566,6419968.007813,1750.0,10.0
2293,547008.955566,6419968.007813,1950.0,10.0
2294,999.0,999.0,999.0,10.0
2295,546947.554688,6419905.761719,1750.0,10.0
2296,546947.554688,6419905.761719,1950.0,10.0
2297,999.0,999.0,999.0,10.0
2298,546886.15332,6419843.515137,1750.0,10.0
2299,546886.15332,6419843.515137,1950.0,10.0
2300,999.0,999.0,999.0,10.0
2301,546824.751953,6419781.268555,1750.0,10.0
2302,546824.751953,6419781.268555,1950.0,10.0
2303,999.0,999.0,999.0,10.0
2304,546763.822266,6419716.251953,1750.0,10.0
2305,546763.822266,6419716.251953,1950.0,10.0
2306,999.0,999.0,999.0,10.0
2307,546702.892578,6419651.235352,1750.0,10.0
2308,546702.892578,6419651.235352,1950.0,10.0
2309,999.0,999.0,999.0,10.0
2310,546641.961914,6419586.219727,1750.0,10.0
2311,546641.961914,6419586.219727,1950.0,10.0
2312,999.0,999.0,999.0,10.0
2313,546581.032227,6419521.203125,1750.0,10.0
2314,546581.032227,6419521.203125,1950.0,10.0
2315,999.0,999.0,999.0,10.0
2316,546520.102539,6419456.186523,1750.0,10.0
2317,546520.102539,6419456.186523,1950.0,10.0
2318,999.0,999.0,999.0,10.0
2319,546459.172363,6419391.169922,1750.0,10.0
2320,546459.172363,6419391.169922,1950.0,10.0
2321,999.0,999.0,999.0,10.0
2322,546398.242676,6419326.15332,1750.0,10.0
2323,546398.242676,6419326.15332,1950.0,10.0
2324,999.0,999.0,999.0,10.0
2325,546340.634277,6419275.154297,1750.0,10.0
2326,546340.634277,6419275.154297,1950.0,10.0
2327,999.0,999.0,999.0,10.0
2328,546283.026367,6419224.154785,1750.0,10.0
2329,546283.026367,6419224.154785,1950.0,10.0
2330,999.0,999.0,999.0,10.0
2331,546225.417969,6419173.155273,1750.0,10.0
2332,546225.417969,6419173.155273,1950.0,10.0
2333,999.0,999.0,999.0,10.0
2334,548530.648438,6420907.03418,1750.0,11.0
2335,548530.648438,6420907.03418,1950.0,11.0
2336,999.0,999.0,999.0,11.0
2337,548481.074707,6420840.338623,1750.0,11.0
2338,548481.074707,6420840.338623,1950.0,11.0
2339,999.0,999.0,999.0,11.0
2340,548431.5,6420773.643555,1750.0,11.0
2341,548431.5,6420773.643555,1950.0,11.0
2342,999.0,999.0,999.0,11.0
2343,548381.925781,6420706.948242,1750.0,11.0
2344,548381.925781,6420706.948242,1950.0,11.0
2345,999.0,999.0,999.0,11.0
2346,548332.351563,6420640.25293,1750.0,11.0
2347,548332.351563,6420640.25293,1950.0,11.0
2348,999.0,999.0,999.0,11.0
2349,548282.777344,6420573.557617,1750.0,11.0
2350,548282.777344,6420573.557617,1950.0,11.0
2351,999.0,999.0,999.0,11.0
2352,548232.092773,6420494.860352,1750.0,11.0
2353,548232.092773,6420494.860352,1950.0,11.0
2354,999.0,999.0,999.0,11.0
2355,548181.408203,6420416.163086,1750.0,11.0
2356,548181.408203,6420416.163086,1950.0,11.0
2357,999.0,999.0,999.0,11.0
2358,548130.723633,6420337.465332,1750.0,11.0
2359,548130.723633,6420337.465332,1950.0,11.0
2360,999.0,999.0,999.0,11.0
2361,548080.039063,6420258.768066,1750.0,11.0
2362,548080.039063,6420258.768066,1950.0,11.0
2363,999.0,999.0,999.0,11.0
2364,548029.354492,6420180.070313,1750.0,11.0
2365,548029.354492,6420180.070313,1950.0,11.0
2366,999.0,999.0,999.0,11.0
2367,547978.669922,6420101.373047,1750.0,11.0
2368,547978.669922,6420101.373047,1950.0,11.0
2369,999.0,999.0,999.0,11.0
2370,547926.246094,6420030.969238,1750.0,11.0
2371,547926.246094,6420030.969238,1950.0,11.0
2372,999.0,999.0,999.0,11.0
2373,547873.822754,6419960.56543,1750.0,11.0
2374,547873.822754,6419960.56543,1950.0,11.0
2375,999.0,999.0,999.0,11.0
2376,547821.399414,6419890.162109,1750.0,11.0
2377,547821.399414,6419890.162109,1950.0,11.0
2378,999.0,999.0,999.0,11.0
2379,547768.975586,6419819.758301,1750.0,11.0
2380,547768.975586,6419819.758301,1950.0,11.0
2381,999.0,999.0,999.0,11.0
2382,547716.551758,6419749.354492,1750.0,11.0
2383,547716.551758,6419749.354492,1950.0,11.0
2384,999.0,999.0,999.0,11.0
2385,547664.128418,6419678.951172,1750.0,11.0
2386,547664.128418,6419678.951172,1950.0,11.0
2387,999.0,999.0,999.0,11.0
2388,547611.705078,6419608.546875,1750.0,11.0
2389,547611.705078,6419608.546875,1950.0,11.0
2390,999.0,999.0,999.0,11.0
2391,547559.28125,6419538.143555,1750.0,11.0
2392,547559.28125,6419538.143555,1950.0,11.0
2393,999.0,999.0,999.0,11.0
2394,547502.875488,6419465.138672,1750.0,11.0
2395,547502.875488,6419465.138672,1950.0,11.0
2396,999.0,999.0,999.0,11.0
2397,547446.469727,6419392.133301,1750.0,11.0
2398,547446.469727,6419392.133301,1950.0,11.0
2399,999.0,999.0,999.0,11.0
2400,547390.063477,6419319.128418,1750.0,11.0
2401,547390.063477,6419319.128418,1950.0,11.0
2402,999.0,999.0,999.0,11.0
2403,547333.657227,6419246.123535,1750.0,11.0
2404,547333.657227,6419246.123535,1950.0,11.0
2405,999.0,999.0,999.0,11.0
2406,547277.251465,6419173.118164,1750.0,11.0
2407,547277.251465,6419173.118164,1950.0,11.0
2408,999.0,999.0,999.0,11.0
2409,547205.313477,6419109.024414,1750.0,11.0
2410,547205.313477,6419109.024414,1950.0,11.0
2411,999.0,999.0,999.0,11.0
2412,547133.375977,6419044.931152,1750.0,11.0
2413,547133.375977,6419044.931152,1950.0,11.0
2414,999.0,999.0,999.0,11.0
2415,547061.437988,6418980.837891,1750.0,11.0
2416,547061.437988,6418980.837891,1950.0,11.0
2417,999.0,999.0,999.0,11.0
2418,546989.5,6418916.744141,1750.0,11.0
2419,546989.5,6418916.744141,1950.0,11.0
2420,999.0,999.0,999.0,11.0
2421,546936.272461,6418848.919922,1750.0,11.0
2422,546936.272461,6418848.919922,1950.0,11.0
2423,999.0,999.0,999.0,11.0
2424,546883.044434,6418781.095703,1750.0,11.0
2425,546883.044434,6418781.095703,1950.0,11.0
2426,999.0,999.0,999.0,11.0
2427,546840.892578,6418692.81543,1750.0,11.0
2428,546840.892578,6418692.81543,1950.0,11.0
2429,999.0,999.0,999.0,11.0
2430,546798.741211,6418604.535156,1750.0,11.0
2431,546798.741211,6418604.535156,1950.0,11.0
2432,999.0,999.0,999.0,11.0
2433,546756.588867,6418516.255859,1750.0,11.0
2434,546756.588867,6418516.255859,1950.0,11.0
2435,999.0,999.0,999.0,11.0
2436,546714.437012,6418427.975586,1750.0,11.0
2437,546714.437012,6418427.975586,1950.0,11.0
2438,999.0,999.0,999.0,11.0
2439,546672.285156,6418339.695313,1750.0,11.0
2440,546672.285156,6418339.695313,1950.0,11.0
2441,999.0,999.0,999.0,11.0
2442,546644.30127,6418251.967285,1750.0,11.0
2443,546644.30127,6418251.967285,1950.0,11.0
2444,999.0,999.0,999.0,11.0
2445,546616.317383,6418164.239258,1750.0,11.0
2446,546616.317383,6418164.239258,1950.0,11.0
2447,999.0,999.0,999.0,11.0
2448,546588.333008,6418076.510742,1750.0,11.0
2449,546588.333008,6418076.510742,1950.0,11.0
2450,999.0,999.0,999.0,11.0
2451,546560.349609,6417988.782715,1750.0,11.0
2452,546560.349609,6417988.782715,1950.0,11.0
2453,999.0,999.0,999.0,11.0
2454,546532.365234,6417901.054688,1750.0,11.0
2455,546532.365234,6417901.054688,1950.0,11.0
2456,999.0,999.0,999.0,11.0
2457,546504.380859,6417813.326172,1750.0,11.0
2458,546504.380859,6417813.326172,1950.0,11.0
2459,999.0,999.0,999.0,11.0
2460,546476.396973,6417725.598633,1750.0,11.0
2461,546476.396973,6417725.598633,1950.0,11.0
2462,999.0,999.0,999.0,11.0
2463,546448.413086,6417637.870117,1750.0,11.0
2464,546448.413086,6417637.870117,1950.0,11.0
2465,999.0,999.0,999.0,11.0
2466,546420.428711,6417550.14209,1750.0,11.0
2467,546420.428711,6417550.14209,1950.0,11.0
2468,999.0,999.0,999.0,11.0
2469,546392.444824,6417462.414063,1750.0,11.0
2470,546392.444824,6417462.414063,1950.0,11.0
2471,999.0,999.0,999.0,11.0
2472,546383.65918,6417365.296875,1750.0,11.0
2473,546383.65918,6417365.296875,1950.0,11.0
